"8458","That makes total sense and that's, definitely something that i'm interested in and having you do it's, just maybe about you coming one level higher."
"8458","I think that it’s definitely valued."
"8458","And i think that me filling out an official form will not go as far."
"8458","You actually going one level higher up and just talking for me personally."
"8458","That's a good question."
"8458","Two days, with no conversation at all."
"8458","Yes, i think that if you give me your word that you're going to, try to do all that."
"8458","I could definitely see myself doing this is taking on a little more responsibility."
"8657","Um, not exactly."
"8657","I wanted to discuss with you about my salary and position in the job."
"8657","so recently have been showing a lot of."
"8657","I've been helping out the company a lot uh have won a lot of employee awards I have had the highest productivity rate in the office last year and i thought i deserved maybe an increase in salary."
"8657","um you would you have to go to your higher ups to discuss about it."
"8657","is there any way i could contact your higher-ups and discuss all my achievements and accomplishments to show them that i've achieved what i believe is enough to earn a higher salary."
"8657","i personally just believe i deserve it also coming to this job i expected expected to achieve a higher salary within after a couple of years and that hasn’t been shown yet."
"8657","Can you just let me know if there's any progress in that situation?"
"8657","Ok, thank you very much."
"9320","no ma’am i actually wanted to discuss something with you."
"9320","I was hoping to have an open conversation with you about potential increasing my salary."
"9320","I have done a lot of good things in this company, i've led many projects brought in a lot of business for the company, taken on higher management roles and have taken a lot of extra work, that was not assigned to me."
"9320","I believe i'm the best worker you have in this company."
"9320","I've been a lot of good things for you, but if you want, you can ask higher management and i can show them all the hard work I’ve done over the past few months, i think there will be really impressed."
"9320","Yeah, i understand, and i think my previous work and experience can back me up on why i think I should get a higher salary."
"9320","Well, for the past three years since i've been here, my salary has remained stagnant."
"9320","So i think if i were not to get a salary increase, I may have to consider my options."
"9320","Okay, is there any way to reduce that time from a couple of months, to say, perhaps one or two months."
"9320","Okay, i understand on i just, if possible, could you get back to me when once upper management has made his decision about my salary increase?"
"9320","Thank you for your time."
"9459","No, i think work is fine, it's."
"9459","Kind of, actually."
"9459","Well, i wanted to come talk to you."
"9459","I was hoping to have a conversation about potentially increasing salary."
"9459","Yeah, exactly."
"9459","I feel like i've done a lot of good work for the company in the past year, especially, and having been here for three years, i've done a lot of work to lead many projects and brought a lot of good business to the company."
"9459","So i felt like i've taken on a lot of extra work and I deserve the raise."
"9459","Um, well, i felt like i can show them all the work, and i could tell them all the things that i've done."
"9459","But at the end, like, aren’t you the one who will have the final say, so it's Easier to come directly to you."
"9459","So the only thing i could do is submit paperwork to hr and hope that they will get back to me?"
"9459","could you also put in like a good word in hr with me for me so that way it's i'm covering all my bases."
"9459","thank you appreciate it like hopefully like hr will see the amount of like i've done a lot of good work here have won employee of the month more than once like this past year has been like my most successful year so hopefully like with all of that being said and you hopefully putting in a good word for me and talking to the upper management maybe make it work towards a better salary."
"9459","there's nothing i can do now like you in the near future i just have to wait?"
"9459","then i'd honestly like to request to talk to your higher up because i feel like i have proven my worth to this company and i think i can not only show that, but i can also talk about that, especially with the higher ups because i feel like i'm deserving of this."
"9459","Um i haven't really considered working at any other company i really like the job here."
"9459","So i'm i'm honestly just banking on this salary raise because i really like the work that i do here and hopefully the work i'm doing here has been benefiting the company."
"9459","Sounds good."
"9459","Thank you."
"9513","I’m good."
"9513","I want to talk about how I have been overlooked in this company."
"9513","I believe I have been mistreated and deserve a raise."
"9513","I've done a lot of things for the company."
"9513","I’ve lead many projects brought in a lot of business for the company, have taken a lot of extra work that was not assigned to me."
"9513","I can show them all the work i've been doing over the past couple months."
"9513","I believe they will be very impressed."
"9513","I believe I have gone above and beyond in my role as an employee here and a lot of people can attest to that and i think i brought a lot of success to the company, which is why i deserve a raise after three years."
"9513","in the future, with the higher managerial role, i will be able to further the success by controlling more employees, more divisions of the company, and hopefully bring better outlook for the future."
"9513","When you recreate the budget for next year, I would appreciate if you could keep my thoughts in mind."
"9513","I would be willing to do that, but i already go above and beyond my duties and do a lot more work than I am required to do."
"9513","Yeah, i could contact them, but i prefer it if you could also put in your word based on my work."
"9513","I am not the one who makes the decision, so you probably need to convince them that you are very good at your position."
"9725","No, sir, I just wanted to discuss something with you."
"9725","I was hoping to have a open conversation with you about potentially increasing my salary."
"9725","I’ve done a lot of good things with company."
"9725","Lead many projects, brought in a lot of business company and taking a lot of extra work that was not assigned to me."
"9725","You ask anyone in the office, including upper management, about my work ethic, I work harder than almost anyone."
"9725","you'd ask your upper management before you give me a raise?"
"9725","Is that correct?"
"9725","yeah, yeah, okay, so would you be able to talk to them at some point this quarter?"
"9725","No."
"9725","Now, whenever it's, convenient for you, I know you’re very busy and are doing a lot of things for the company but if you could talk to them this quarter about my work and if I deserve a pay raise, it would go a long way for me."
"9725","Well, like i've reiterated earlier i brought on a lot of business for the company, i take a lot of extra projects and for those reasons."
"9725","I do believe i am eligible for a higher pay raise seeing as I've received numerous times to play the month, high productivity rate, and i have even applied numerous times for higher management."
"9725","I understand that."
"9725","I do appreciate your feedback, but it would go a long way from me if you could at least try and know you're busy."
"9725","But if you could take a few minutes out of your busy schedule to talk to the higher ups about it I would really appreciate it."
"9725","Just put that seed in their mind, so when the economy does get better, they have me on their mind."
"9725","thank you so much so i really do appreciate it if you could let me know how that conversation goes that would be great."
"9725","i understand that i don't need the pay raise immediately just the appreciation that the sign that will you ask for them and they wanted to give a pay raise whenever it would come in and it would be very beneficial to me so i completely understand the situation."
"9725","Okay, I did not know that i'm still very new to the culture of chinese companies."
"9725","So from, like from now, what is the correct way for an employee to seek out a raise if you can’t do it directly?"
"9725","Thank you, sir for your time."
"9725","I appreciate it."
